,contact_id,customer_date,contract_length
47112,481444017,2023-02-08,6
52275,485690202,2023-02-16,6
210432,477671785,2023-01-23,12
91734,455621616,2022-12-21,
153759,485202655,2023-02-06,
122453,457802411,2022-12-19,24
3599,450669757,2022-12-16,6
81470,505076951,2023-03-14,12
115785,499011702,2023-03-03,3
151043,499890471,2023-03-02,6
131387,483088122,2023-02-06,12
169457,497196460,2023-02-27,3
92070,454513616,2023-03-02,3
184933,477846303,2023-01-24,6
128310,492015140,2023-02-15 00:00:00,
59602,489634363,2023-02-13,6
60980,492556905,2023-03-01,6
108973,458851651,2023-01-02,6
70598,466765651,2023-02-02,24
129747,505415484,2023-03-14,3
134161,495301701,2023-02-27,12
70909,466422449,2023-01-28,6
90439,502763351,2023-03-14,3
4786,451779060,2023-01-02,12
10018,454335157,2022-12-19,6
165440,481466853,2023-01-29 00:00:00,
138939,507006373,2023-03-13 00:00:00,
11071,457710502,2023-01-25,24
100678,496831914,2023-03-01,6
98983,473367275,2023-01-19,6
110663,498935391,2023-02-28,18
75006,499903322,2023-03-03,9
50615,482586922,2023-02-05,12
59003,488882989,2023-02-20,12
116484,477678490,2023-01-23 00:00:00,
6635,448093501,2022-12-06,6
59000,489113658,2023-02-19,12
63613,452966001,2022-12-13,6
82374,479183626,2023-02-01,6
83261,455116602,2022-12-19,12
17630,466524751,2023-01-12,6
127866,491103226,2023-02-23,6
68529,489927801,2023-02-16,24
7584,449649240,2022-12-13,
34301,480279409,2023-01-27 00:00:00,
102018,500052642,2023-03-08,3
116521,477720191,2023-01-25,6
30108,478490036,2023-01-24 00:00:00,
12879,464163903,2023-01-03,6
60299,451143197,2022-12-07,9
94898,455004250,2022-12-17,6
67994,493817578,2023-02-23,6
199928,490557807,2023-02-13 00:00:00,
37548,479056222,2023-01-30,6
147188,497204554,2023-03-02,6
9135,451202740,2023-01-18,6
143072,464837503,2023-01-03,6
40125,481874074,2023-01-30 00:00:00,
79689,498776248,2023-03-01,3
66387,491210070,2023-02-16,6
137699,496583714,2023-02-28,3
17086,461747156,2023-01-19,6
23831,456019918,2022-12-19,6
49276,485971704,2023-02-22,6
136180,485552880,2023-02-05 00:00:00,
39089,477751733,2023-03-08,18
8920,451904738,2022-12-12,9
108153,487365925,2023-02-10,12
6326,448643485,2022-12-03,6
28806,472386309,2023-01-26,6
170270,503719538,2023-03-13,12
105888,499939016,2023-03-03,3
72089,457229192,2023-03-13,6
102913,473945728,2023-01-21,12
7825,451168501,2022-12-08,6
109598,489027286,2023-02-16,6
77905,479600962,2023-01-26 00:00:00,
91939,498361741,2023-02-28,24
92470,499893551,2023-03-04,24
44731,478889851,2023-02-10,12
152704,456251173,2023-01-10,9
150732,491925344,2023-02-25,12
8168,450711136,2022-12-10,18
119123,491967767,2023-02-21,6
31319,472601959,2023-03-09,12
212309,507456051,2023-03-14 00:00:00,
199977,478967898,2023-02-05,12
66886,451902219,2023-01-18,12
66959,454858217,2022-12-19,12
1777,449217601,2022-12-07,24
143721,477340015,2023-01-22 00:00:00,
49792,490705251,2023-02-21,12
55619,485932251,2023-02-20,6
175697,504869601,2023-03-13,18
7741,450614366,2022-12-09,6
28904,465313902,2023-01-18,24
109334,488346401,2023-02-22,6
16794,460699829,2023-01-02,18
66284,488564102,2023-02-17,12
100435,457597462,2023-01-03,6
40868,487361101,2023-02-21,18
92488,494296515,2023-03-08,12
92831,500603600,2023-03-05,3
147709,451273468,2022-12-12,6
21329,470619241,2023-01-12,18
95044,485216051,2023-02-09,6
3779,451922452,2022-12-16,9
177765,448109460,2022-12-01,6
95019,452461003,2022-12-17,6
109521,491957939,2023-02-16,18
136068,481984266,2023-02-05,6
111758,500821543,2023-03-06,6
118365,487369155,2023-02-09,12
70007,491796726,2023-03-01,9
69338,494791980,2023-02-21,24
12740,465586251,2023-01-04,6
155306,498938190,2023-02-27,3
188860,501342553,2023-03-03 00:00:00,
91749,457312506,2023-01-03,12
118583,490321401,2023-02-20,36
183963,495551278,2023-02-27,6
87157,479170303,2023-02-07,9
103106,507414453,2023-03-14 00:00:00,
51543,483141097,2023-02-02,24
164333,504316703,2023-03-13,9
84037,451298854,2023-01-05,12
122097,476328787,2023-01-31,12
98542,501926354,2023-03-13,3
89030,498825661,2023-03-06,12
87904,453879601,2022-12-15,12
50057,488826451,2023-02-20,9
18652,465911426,2023-01-05,12
47120,453982151,2022-12-19,6
59492,486164036,2023-02-13,9
203383,484526308,2023-02-03 00:00:00,
161267,486972301,2023-02-09,12
99828,494294382,2023-03-03,12
158734,498860475,2023-03-01,24
9785,450587988,2023-01-02,18
139639,473848809,2023-01-26,9
40057,474308001,2023-01-27,6
184554,481862462,2023-02-08,12
83167,497341409,2023-02-27,24
177285,491303613,2023-02-15,9
149522,463046556,2023-01-12,6
45471,478568304,2023-01-24 00:00:00,
12470,455117135,2022-12-16,6
127425,480426002,2023-03-02,6
49097,484999901,2023-03-08,12
147119,496587491,2023-02-25,6
48288,483150642,2023-02-07,9
111247,502498851,2023-03-06,12
11575,454496626,2022-12-20,6
19227,470056417,2023-01-15,6
15363,459946501,2023-01-06,12
80780,471314884,2023-01-16,6
48568,448244612,2022-12-05,6
94713,483896734,2023-03-06,12
23834,463395301,2023-01-13,6
45415,485712120,2023-02-26,24
49804,486143682,2023-02-15,6
23811,466370851,2023-01-12,6
27122,473970777,2023-02-01,6
134518,506871853,2023-03-13,6
188417,500668218,2023-03-02,24
9737,448843066,2022-12-13,6
92076,458894587,2022-12-22,18
82433,478288151,2023-01-26,12
99533,477322654,2023-01-25,18
206821,495723403,2023-02-21 00:00:00,
127453,485672901,2023-02-08,6
8089,448070109,2022-12-12,9
48827,488846719,2023-02-13,18
51430,482426498,2023-02-02,6
172988,483951403,2023-02-07,18
181818,492484351,2023-02-16 00:00:00,
5728,449228773,2022-12-12,6
62197,491316877,2023-02-16,12
62664,492364870,2023-03-01,12
156592,502890615,2023-03-08,3
98466,504181218,2023-03-08,36
9035,452900454,2023-01-02,6
157634,477680163,2023-02-02,6
8657,456050461,2022-12-21,12
117347,464829355,2023-01-10,9
66645,483126924,2023-02-21,12
23654,467265753,2023-01-16,12
78106,481852212,2023-02-02,24
127422,477241951,2023-01-23,12
56491,485474051,2023-02-21,12
14156,465338851,2023-01-10,6
197838,483114711,2023-02-01,24
13666,466420663,2023-01-14,6
85396,498937025,2023-03-08,12
42564,481221001,2023-01-31,6
54180,483179320,2023-02-23,12
14858,455273109,2022-12-15,6
35242,473966198,2023-01-31,12
150890,482378326,2023-02-15,12
160844,497159901,2023-02-24 00:00:00,
12746,454498503,2023-01-03,6
78529,495632208,2023-03-02,6
71084,502329065,2023-03-05 00:00:00,
121154,471390476,2023-01-18,12
72441,506636908,2023-03-12 00:00:00,
94222,493445507,2023-02-27,6
88126,494360850,2023-03-03,18
43121,477346339,2023-01-22 00:00:00,
104981,495017806,2023-02-25,6
104553,491936269,2023-02-16,12
18399,470138460,2023-01-16,6
75978,469551430,2023-01-12,6
8599,454919070,2022-12-19,18
56862,485858251,2023-02-11,12
85477,504376207,2023-03-10,12
141022,482377514,2023-01-31 00:00:00,
179687,487435074,2023-03-02,6
32233,475277107,2023-01-20,6
122215,481908728,2023-01-31,18
102207,504423402,2023-03-08 00:00:00,
28368,471147992,2023-01-20,6
85517,503639552,2023-03-13,6
66164,485663559,2023-02-08,12
99861,454396333,2022-12-15,6
69669,450765613,2023-01-12,6
26940,472441451,2023-01-16,9
9449,451184755,2022-12-10,6
210813,484477466,2023-02-03 00:00:00,
18689,453694624,2022-12-13,6
10948,454944422,2022-12-19,6
54018,451153691,2022-12-21,6
52367,489475060,2023-02-16,12
145842,479613792,2023-01-26,24
68312,448080301,2022-12-28,
73676,483239785,2023-02-01 00:00:00,
140363,471835888,2023-01-17,6
15815,458914974,2023-01-02,6
72404,504086870,2023-03-13,9
76145,502880201,2023-03-08,18
58691,453821519,2022-12-20,12
89153,502435121,2023-03-05 00:00:00,
139573,473851629,2023-01-30,12
33995,451970695,2022-12-16,9
29878,477253253,2023-01-24,3
31188,477232815,2023-02-27,3
32372,479756971,2023-02-17,3
32501,478323884,2023-01-30,3
33408,479226743,2023-01-27,3
33709,481443565,2023-01-31,3
34419,478085101,2023-02-05,3
34894,482584611,2023-02-07,3
35303,481808719,2023-02-10,3
35402,478983290,2023-02-01,3
35765,476928480,2023-01-24,3
35775,477284328,2023-01-25,3
36966,479132021,2023-02-18,3
36968,479740552,2023-01-31,3
37201,482609243,2023-02-21,3
37614,477663574,2023-01-30,3
38064,478387971,2023-01-26,3
38081,485570628,2023-02-07,3
38516,479155385,2023-02-01,3
39072,479630538,2023-02-02,3
39232,479188616,2023-02-13,3
39238,478971056,2023-02-02,3
39914,481779773,2023-02-08,3
40845,486682092,2023-02-23,3
42286,486191915,2023-02-08,3
42358,478409646,2023-01-25,3
42801,481329806,2023-02-10,3
42860,486706064,2023-03-02,3
43255,479264069,2023-02-01,3
43302,478266003,2023-01-26,3
43333,477684151,2023-01-30,3
43902,482436535,2023-02-03,3
44095,477983169,2023-01-31,3
44121,487611851,2023-02-10,3
44210,479713751,2023-01-29,3
44216,478962603,2023-01-28,3
45017,479167029,2023-02-01,3
45046,479825665,2023-01-31,3
45053,481916814,2023-02-08,3
45057,482481756,2023-02-13,3
45138,485637340,2023-02-09,3
45226,477774181,2023-02-01,3
45630,479131387,2023-01-30,3
46233,480322920,2023-02-03,3
46308,487677630,2023-02-20,3
46320,488365967,2023-02-12,3
46561,480244961,2023-02-01,3
46610,479880351,2023-02-09,3
46636,483952567,2023-03-07,3
46647,481839857,2023-02-21,3
46658,483932699,2023-02-13,3
46853,483718161,2023-02-13,3
46873,487851010,2023-02-14,3
46944,486218005,2023-02-08,3
46972,485671319,2023-02-07,3
47125,477828567,2023-02-05,3
47207,479625280,2023-02-01,3
47243,482442902,2023-02-02,3
47266,478554661,2023-02-07,3
47420,486687215,2023-02-10,3
47807,485247901,2023-02-23,3
48384,488365841,2023-02-23,3
48516,485683551,2023-02-07,3
48734,477684337,2023-02-02,3
48779,482421532,2023-02-07,3
48869,490161665,2023-02-28,3
49031,479586604,2023-02-01,3
49193,490567531,2023-03-01,3
49241,481464011,2023-02-05,3
49433,488150648,2023-02-14,3
49625,480601105,2023-02-25,3
50044,491880925,2023-02-22,3
50071,483724774,2023-02-08,3
50245,483674771,2023-02-07,3
50434,482068202,2023-02-03,3
50508,483984640,2023-02-13,3
51450,488401289,2023-02-13,3
51539,481925722,2023-02-28,3
51556,478970898,2023-02-18,3
51597,484396469,2023-02-13,3
51598,484396469,2023-02-13,3
52282,479234478,2023-01-30,3
52314,485231858,2023-02-14,3
52565,486011917,2023-02-27,3
52768,492450851,2023-02-23,3
53139,484430469,2023-02-13,3
53414,486007766,2023-02-09,3
54188,483795935,2023-02-24,3
54215,486114391,2023-02-09,3
54220,485617852,2023-02-28,3
54270,477276610,2023-02-18,3
54920,482643756,2023-02-20,3
55534,483900645,2023-02-09,3
55950,455079176,2023-02-10,3
55965,486100851,2023-02-15,3
55982,489482624,2023-02-13,3
56092,486927640,2023-02-13,3
56443,489702658,2023-02-15,3
56506,487429262,2023-02-13,3
56571,484381290,2023-02-08,3
57016,482439514,2023-02-21,3
57180,493437959,2023-02-21,3
57531,486870325,2023-02-13,3
58271,493113701,2023-02-24,3
58403,485558556,2023-03-07,3
58415,484458026,2023-02-10,3
58491,487467057,2023-02-20,3
58551,484963501,2023-02-21,3
59317,495977581,2023-03-13,3
59426,485159497,2023-02-10,3
59639,490086273,2023-02-16,3
59813,490135059,2023-02-23,3
59918,493735473,2023-02-24,3
60506,486736201,2023-02-20,3
60792,490582059,2023-02-20,3
60867,486075353,2023-02-27,3
61410,486120504,2023-02-21,3
61687,489485609,2023-02-21,3
62073,490131801,2023-02-21,3
62680,494865356,2023-03-07,3
62704,484988801,2023-02-14,3
62705,484988801,2023-02-14,3
62812,493931703,2023-02-22,3
63146,495552251,2023-03-06,3
63275,485537055,2023-03-10,3
63366,491145672,2023-02-21,3
63431,490119051,2023-02-15,3
64028,485562771,2023-03-02,3
64711,494139751,2023-02-23,3
65689,494389641,2023-03-11,3
66214,482580581,2023-02-22,3
66227,487622060,2023-03-14,3
66579,484652807,2023-02-21,3
66596,485976948,2023-02-24,3
67627,490504500,2023-02-17,3
67665,485574087,2023-03-01,3
67746,494403821,2023-03-04,3
67848,493151194,2023-02-21,3
67852,492432968,2023-02-24,3
68153,492048206,2023-02-18,3
68863,492401301,2023-02-21,3
69036,494362504,2023-03-07,3
70049,498898556,2023-03-08,3
70069,478005451,2023-02-27,3
70680,499531073,2023-03-07,3
70945,500943757,2023-03-08,3
71034,492049205,2023-03-06,3
71231,500648215,2023-03-06,3
71321,499830051,2023-03-09,3
71891,502418100,2023-03-07,3
71990,502907326,2023-03-09,3
71995,498420453,2023-03-08,3
72016,503581469,2023-03-09,3
72256,500238507,2023-03-14,3
72264,504665181,2023-03-10,3
72327,503482013,2023-03-13,3
72356,506901982,2023-03-14,3
73145,477462056,2023-01-30,3
73161,478387753,2023-02-01,3
73334,480180101,2023-01-28,3
73868,484537903,2023-02-06,3
74512,477824174,2023-02-25,3
74583,498873058,2023-03-06,3
74627,495011964,2023-02-28,3
74649,493275895,2023-02-28,3
74970,496760335,2023-03-03,3
74976,499291501,2023-03-02,3
74993,491837216,2023-03-01,3
74999,488976951,2023-03-01,3
75009,499510611,2023-03-02,3
75064,499511166,2023-03-02,3
75144,498427903,2023-03-03,3
75204,499622201,2023-03-09,3
75578,477375756,2023-02-27,3
75839,480834278,2023-02-08,3
76057,496609310,2023-03-08,3
76098,502070002,2023-03-07,3
76134,500787117,2023-03-13,3
76146,503367518,2023-03-08,3
76642,501386618,2023-03-08,3
76705,478355280,2023-01-27,3
76727,504742205,2023-03-09,3
76772,502384803,2023-03-12,3
76935,505678909,2023-03-14,3
77499,477323729,2023-01-26,3
77594,478337141,2023-01-30,3
77922,476342776,2023-02-02,3
78049,481322276,2023-02-07,3
78057,481446151,2023-01-30,3
78405,494930035,2023-03-06,3
78691,495942903,2023-03-01,3
78725,496060538,2023-02-23,3
79031,490781680,2023-02-27,3
79041,487038804,2023-03-01,3
79284,498885653,2023-03-08,3
79872,500133830,2023-03-02,3
80283,498816796,2023-03-06,3
80340,500734360,2023-03-06,3
80509,502925428,2023-03-07,3
80630,497823889,2023-03-11,3
80658,502931708,2023-03-13,3
81099,485658353,2023-02-23,3
81283,504832904,2023-03-09,3
81327,504658289,2023-03-09,3
82080,477767801,2023-01-31,3
82334,477453502,2023-01-26,3
82544,480431729,2023-01-30,3
82893,496607215,2023-02-24,3
83168,490464128,2023-02-24,3
83172,481288151,2023-02-24,3
83382,497450360,2023-03-10,3
83681,498858124,2023-03-03,3
83746,499414901,2023-03-07,3
84143,497546681,2023-03-07,3
84346,500104805,2023-03-02,3
84460,500582701,2023-03-06,3
84722,496160457,2023-03-08,3
84780,501963424,2023-03-13,3
84811,494291767,2023-03-06,3
84998,503532104,2023-03-10,3
85027,503298603,2023-03-07,3
85065,497348154,2023-03-07,3
85072,492635808,2023-03-08,3
85152,499063051,2023-03-08,3
85748,502746451,2023-03-10,3
85853,501234866,2023-03-14,3
86259,506981601,2023-03-14,3
86621,479127005,2023-01-25,3
87116,492463058,2023-02-22,3
87238,488931828,2023-02-28,3
87530,497167401,2023-03-07,3
87672,497405250,2023-02-28,3
87763,496200102,2023-02-27,3
87804,498394229,2023-03-06,3
87842,494263003,2023-03-03,3
88096,499268201,2023-03-01,3
88429,500102313,2023-03-05,3
88482,500614558,2023-03-10,3
89112,496220981,2023-03-06,3
89136,498856649,2023-03-13,3
89349,498460251,2023-03-08,3
89350,498460251,2023-03-06,3
89378,502595252,2023-03-08,3
89416,502754009,2023-03-07,3
89689,503800401,2023-03-14,3
90101,496071627,2023-03-09,3
90929,478377410,2023-01-25,3
91070,480030854,2023-02-09,3
91152,491394004,2023-02-24,3
91591,495501495,2023-02-25,3
92413,486962902,2023-03-09,3
92494,493835131,2023-03-03,3
92500,498875375,2023-03-01,3
92865,498352077,2023-03-13,3
93274,501584358,2023-03-14,3
93825,503744701,2023-03-11,3
93894,499960897,2023-03-08,3
94230,483967766,2023-02-22,3
94551,495323572,2023-03-14,3
94636,504318123,2023-03-10,3
96482,479719127,2023-01-27,3
96594,479583551,2023-02-09,3
96704,499493003,2023-03-13,3
97022,499482163,2023-03-07,3
97086,474665901,2023-03-02,3
97125,497822962,2023-03-10,3
97164,492624549,2023-03-02,3
97187,499496378,2023-03-02,3
97544,495319264,2023-03-04,3
97570,502328108,2023-03-06,3
97573,500447201,2023-03-07,3
97795,501435363,2023-03-10,3
97814,503028470,2023-03-08,3
97826,503053601,2023-03-09,3
98089,490610156,2023-02-27,3
98199,503677864,2023-03-08,3
98487,504507551,2023-03-09,3
98588,496574282,2023-03-09,3
98851,506019101,2023-03-14,3
98901,503476550,2023-03-13,3
99030,501290101,2023-03-13,3
99349,477622051,2023-01-24,3
99605,479662661,2023-03-07,3
100251,490417857,2023-02-26,3
100628,499399290,2023-03-10,3
100702,499928806,2023-03-01,3
101013,498918017,2023-03-13,3
101245,500592874,2023-03-03,3
101746,502816878,2023-03-08,3
102259,498333268,2023-03-09,3
103032,477804452,2023-02-07,3
103098,506948198,2023-03-14,3
103325,477255428,2023-01-31,3
103528,478465559,2023-01-30,3
104072,483064872,2023-02-09,3
104197,488956763,2023-02-23,3
106131,486179329,2023-03-06,3
106133,500723748,2023-03-06,3
106252,498332752,2023-03-04,3
106291,495309018,2023-03-08,3
106300,500722739,2023-03-06,3
106303,502896901,2023-03-13,3
107728,483120268,2023-02-24,3
107773,483916649,2023-02-10,3
108164,484545946,2023-02-08,3
108322,490408601,2023-02-21,3
108385,486135339,2023-02-24,3
109352,485639977,2023-02-13,3
109374,491126351,2023-02-20,3
109452,481928362,2023-02-23,3
109641,491905693,2023-02-21,3
109741,490439986,2023-02-22,3
110286,496792654,2023-03-02,3
110521,498359457,2023-03-02,3
110653,498464201,2023-03-06,3
110696,499465750,2023-03-07,3
110704,496212964,2023-03-03,3
110922,500166312,2023-03-08,3
110927,500634281,2023-03-02,3
111670,497937363,2023-03-08,3
111727,502967905,2023-03-09,3
112829,485088894,2023-03-02,3
113253,495399633,2023-02-25,3
113479,482588292,2023-02-02,3
113751,480799318,2023-02-07,3
114079,488763575,2023-02-14,3
114247,489093053,2023-02-17,3
114356,489918001,2023-03-06,3
114539,492081705,2023-02-27,3
114574,492584131,2023-02-28,3
114758,492680761,2023-02-21,3
114836,494780047,2023-03-13,3
115805,499997413,2023-03-02,3
115807,499986817,2023-03-01,3
116419,503014352,2023-03-07,3
116529,477770321,2023-02-02,3
116797,504258117,2023-03-10,3
117266,505573243,2023-03-11,3
118308,486116442,2023-03-02,3
118487,488398301,2023-03-01,3
118556,488517051,2023-03-01,3
119002,491846762,2023-02-15,3
119082,490521382,2023-02-21,3
119087,494366197,2023-02-24,3
119718,499967651,2023-03-02,3
119732,498840662,2023-03-08,3
119810,498463005,2023-03-02,3
119891,501308412,2023-03-10,3
119917,500167411,2023-03-10,3
120284,503694817,2023-03-08,3
120305,504141089,2023-03-14,3
120345,504232105,2023-03-09,3
120504,504727448,2023-03-10,3
120557,501872304,2023-03-06,3
122726,483202696,2023-02-04,3
123300,483949587,2023-02-13,3
124196,495625929,2023-02-28,3
124722,498871631,2023-03-05,3
124919,503440975,2023-03-07,3
124997,503007416,2023-03-08,3
125037,499470278,2023-03-09,3
125162,504791902,2023-03-13,3
125883,492559180,2023-02-22,3
126905,482586403,2023-02-03,3
126969,482440371,2023-02-14,3
127206,485293506,2023-02-13,3
128236,493726457,2023-02-23,3
128396,494757958,2023-02-22,3
128410,495616401,2023-02-27,3
128680,495238151,2023-02-28,3
129352,503357487,2023-03-07,3
129724,500935403,2023-03-13,3
131152,480827962,2023-02-09,3
131274,477710109,2023-03-03,3
131579,505623360,2023-03-14,3
132210,486926354,2023-02-17,3
132580,491065902,2023-02-20,3
132610,484572608,2023-02-21,3
133415,497953054,2023-03-08,3
133733,487603571,2023-03-02,3
133973,499505381,2023-03-06,3
134031,502886354,2023-03-09,3
134127,503078217,2023-03-10,3
134147,500176429,2023-03-10,3
134207,501838944,2023-03-09,3
134211,502998418,2023-03-09,3
134232,504169551,2023-03-13,3
134255,500619309,2023-03-08,3
134299,503764051,2023-03-11,3
134509,503580853,2023-03-10,3
135446,478379864,2023-01-27,3
135447,477260542,2023-01-24,3
135559,477256853,2023-01-26,3
135815,481812900,2023-01-31,3
135926,480989910,2023-02-28,3
136426,483255714,2023-02-20,3
136676,489537464,2023-02-13,3
136834,491821602,2023-02-27,3
137106,494810004,2023-02-21,3
137121,492626176,2023-03-02,3
137177,478436269,2023-02-21,3
137232,490572775,2023-02-27,3
137329,496062516,2023-03-08,3
137504,491091397,2023-02-24,3
137583,496676781,2023-03-01,3
137656,496688217,2023-02-28,3
137899,498919576,2023-03-03,3
138077,501352744,2023-03-13,3
138080,500818706,2023-03-07,3
138758,502344602,2023-03-10,3
138966,507009708,2023-03-14,3
140817,495298301,2023-02-22,3
140904,481748777,2023-02-01,3
141046,496019858,2023-02-27,3
141389,499491106,2023-03-01,3
141836,504214494,2023-03-12,3
141896,490127397,2023-02-13,3
142238,496226512,2023-02-23,3
142294,497478663,2023-03-06,3
142614,502345452,2023-03-14,3
143723,479617224,2023-01-30,3
144697,500110834,2023-03-02,3
145621,492664756,2023-03-02,3
145796,494543409,2023-02-27,3
146235,501852179,2023-03-04,3
146242,493083053,2023-03-06,3
146541,502443858,2023-03-08,3
146888,489512951,2023-02-15,3
147508,506510872,2023-03-14,3
148450,478255262,2023-02-14,3
149030,491232092,2023-02-23,3
149348,481445084,2023-02-09,3
149576,481431927,2023-02-02,3
150397,492070370,2023-03-08,3
150751,496197661,2023-02-27,3
150883,481960767,2023-02-03,3
151103,497982465,2023-02-28,3
151688,505691251,2023-03-13,3
152091,500059476,2023-03-07,3
152136,500161314,2023-03-06,3
152181,501840451,2023-03-07,3
153600,482341833,2023-02-16,3
155038,495490293,2023-02-22,3
155805,502870796,2023-03-09,3
155815,503557048,2023-03-08,3
155837,483765354,2023-02-16,3
156228,494283753,2023-03-06,3
156316,495316952,2023-02-28,3
156479,500980156,2023-03-07,3
156494,502398257,2023-03-10,3
157753,481780110,2023-01-31,3
159499,481903340,2023-01-31,3
161825,484029054,2023-02-06,3
161843,485966439,2023-02-06,3
162118,479142686,2023-02-21,3
162198,488241708,2023-02-24,3
162309,487787857,2023-02-18,3
162718,494973194,2023-02-22,3
162915,491072803,2023-02-23,3
163703,505326154,2023-03-10,3
163850,506587754,2023-03-14,3
165658,484745855,2023-02-18,3
166615,496062999,2023-03-13,3
168343,488476412,2023-02-13,3
168379,490641467,2023-02-14,3
168755,489616301,2023-02-23,3
168989,445540694,2023-02-27,3
168994,498854246,2023-02-28,3
169144,498862458,2023-03-06,3
169145,498396356,2023-03-04,3
169347,489515701,2023-03-04,3
169775,505423657,2023-03-13,3
170106,498878292,2023-02-28,3
170143,500138130,2023-03-13,3
170229,488302531,2023-02-22,3
170250,500200105,2023-03-08,3
172002,493227052,2023-02-17,3
172081,495322575,2023-02-23,3
172818,482525652,2023-02-06,3
173521,490153304,2023-02-14,3
173588,490555167,2023-02-25,3
174276,497283151,2023-02-27,3
174401,498767139,2023-02-28,3
174489,497853652,2023-03-03,3
174644,489459501,2023-02-13,3
174658,489733401,2023-02-14,3
174832,502982444,2023-03-08,3
174913,490020484,2023-02-16,3
175044,500278902,2023-03-13,3
175406,506808052,2023-03-14,3
175500,500716153,2023-03-06,3
175749,506476752,2023-03-13,3
177539,491870932,2023-02-27,3
178879,485367702,2023-02-10,3
179018,490364806,2023-02-18,3
179971,491091476,2023-02-18,3
180189,479057372,2023-02-05,3
180607,482370502,2023-01-31,3
181015,500874061,2023-03-04,3
181435,504933835,2023-03-11,3
181709,493798781,2023-02-22,3
182006,500722741,2023-03-07,3
182085,503614298,2023-03-13,3
183324,480241003,2023-01-28,3
183347,481326713,2023-02-02,3
183690,478901701,2023-02-02,3
183699,490595669,2023-02-27,3
184054,503572354,2023-03-09,3
184118,504105501,2023-03-09,3
185426,498411463,2023-03-02,3
185850,506983298,2023-03-13,3
186094,506084456,2023-03-13,3
186560,500800042,2023-03-09,3
189198,475623646,2023-01-30,3
189766,479601704,2023-02-01,3
190495,503388713,2023-03-12,3
193254,494794212,2023-02-21,3
193696,502870781,2023-03-08,3
193737,502850686,2023-03-07,3
193779,503397026,2023-03-11,3
194262,481489464,2023-01-31,3
195446,504209049,2023-03-14,3
199364,479797301,2023-02-19,3
199663,499398936,2023-03-01,3
202153,484162401,2023-03-01,3
203423,486838778,2023-02-13,3
203926,497451852,2023-02-24,3
204888,484367537,2023-02-09,3
206807,482569500,2023-02-02,3
210814,483872016,2023-02-20,3
210986,483285358,2023-02-09,3
212533,490618404,2023-02-17,3
33101,477046704,2023-01-27,3
48654,479600851,2023-02-01,3
140612,493189377,2023-02-20,3
49460,485577903,2023-02-16,3
80597,501911133,2023-03-07,3
71826,498689306,2023-03-07,3
98180,499388599,2023-03-08,3
75065,499718351,2023-03-08,3
124152,491260274,2023-02-23,3
43718,477222851,2023-01-26,3
63789,479005879,2023-02-07,3
57042,479212154,2023-03-08,3
118162,486778951,2023-02-14,3
133168,495931701,2023-02-23,3
115028,494336601,2023-02-24,3
33095,476774722,2023-01-23,3
101820,502383723,2023-03-09,3
72109,498805364,2023-03-09,3
105097,494258690,2023-02-23,3
139439,476796305,2023-02-17,3
151554,504164555,2023-03-13,3
41937,477342232,2023-02-13,3
136663,480810124,2023-02-13,3
140867,480071701,2023-03-03,3
80639,501243062,2023-03-08,3
61886,489087887,2023-02-18,3
49059,477909479,2023-02-02,3
74888,499332366,2023-03-02,3
47379,489964808,2023-02-19,3
47810,484322401,2023-02-24,3
117780,480266199,2023-02-01,3
53650,485352001,2023-02-17,3
103388,478346251,2023-01-30,3
114133,481892501,2023-01-31,3
100204,495635466,2023-02-28,3
66342,479414951,2023-02-16,3
111143,498438602,2023-03-07,3
49787,481391754,2023-02-13,3
150539,479672032,2023-03-03,3
68944,483882295,2023-02-23,3
63930,492403512,2023-02-22,3
119093,493378859,2023-03-01,3
129472,503958551,2023-03-14,3
170354,504779292,2023-03-10,3
89031,502783901,2023-03-08,3
62676,493411551,2023-02-28,3
93464,499034601,2023-03-08,3
126690,481066502,2023-02-09,3
158174,488957502,2023-02-22,3
189397,481274451,2023-01-31,3
41657,481464031,2023-02-17,3
116362,500122585,2023-03-06,3
179322,495332468,2023-02-21,3
173404,484315202,2023-02-10,3
127018,483317107,2023-02-06,3
63840,491625901,2023-03-01,3
36769,483196704,2023-02-06,3
115041,489033002,2023-02-23,3
109221,489106870,2023-02-28,3
71105,502424125,2023-03-13,3
75718,502728401,2023-03-10,3
41044,478557501,2023-02-06,3
150188,490541995,2023-02-16,3
210030,500623808,2023-03-02,3
149096,489645351,2023-02-17,3
76038,501544002,2023-03-11,3
69981,483325351,2023-02-27,3
125353,485661975,2023-03-14,3
68608,489189962,2023-02-16,3
84777,500929301,2023-03-12,3
99689,489991472,2023-02-24,3
99681,495252301,2023-03-08,3
85473,500167153,2023-03-09,3
45992,479097879,2023-02-27,3
155238,497831830,2023-03-07,3
110446,490414116,2023-02-24,3
68166,480926695,2023-02-17,3
59827,490515901,2023-02-22,3
103812,479903853,2023-01-31,3
172336,499072001,2023-03-10,3
60918,490487501,2023-02-15,3
63453,491796301,2023-02-20,3
186876,495347033,2023-02-21,3
43260,479860851,2023-02-14,3
77015,505740901,2023-03-13,3
85000,501515371,2023-03-09,3
63023,489536253,2023-03-08,3
129052,500753780,2023-03-06,3
169216,498779804,2023-03-03,3
32302,478374438,2023-01-26,3
